"site","relative","name","xmltv_id","lang","site_id","country","hd_flag","reason"
"directv.com","directv.com\directv.com.channels.xml","EWTN","EWTN.us@English","en","370#422","US","SD","religious_channel"
"directv.com","directv.com\directv.com.channels.xml","TBN Inspire","","en","371#371","US","SD","religious_channel"
"directv.com","directv.com\directv.com.channels.xml","Christian Television Net","CTN.us@SD","en","376#3144","US","SD","religious_channel"
"directv.com","directv.com\directv.com.channels.xml","Living Faith Network","UniversalLivingFaithNetwork.us@SD","en","379#6071","US","SD","religious_channel"
"directv.com","directv.com\directv.com.channels.xml","FM HD","","en","386#8983","US","HD","radio_channel"
"directv.com","directv.com\directv.com.channels.xml","Univision East","Univision.us@East","es","402#402","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Univision East HD","Univision.us@East","es","402#3247","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Univision West","Univision.us@West","es","403#5539","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Galavision","Galavision.us@East","es","404#404","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Galavision HD","Galavision.us@East","es","404#8031","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","megaTV","MegaTV.us@SD","es","405#5540","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","MegaTV HD","MegaTV.us@SD","es","405#8373","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Telemundo East","Telemundo.us@East","es","406#405","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Telemundo West","Telemundo.us@West","es","407#2545","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","UniMas SD West","UniMas.us@West","es","408#5003","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","UniMas West HD","UniMas.us@West","es","408#8030","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Universo","NBCUniverso.us@East","es","410#2473","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Universo HD","NBCUniverso.us@East","es","410#3841","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Discovery en Espanol","DiscoveryenEspanol.us@SD","es","413#2552","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","WAPA America","WAPADT1.pr@SD","es","414#2828","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Nuestra Tele","NuestraTeleInternacional.co@SD","es","416#6065","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","NTN 24","NTN24.co@SD","es","418#5112","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","CNN en Espanol","CNNenEspanol.us@SD","es","419#2553","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Cine Estelar","CineEstelar.us@SD","es","422#3460","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Cine Nostalgia","CineNostalgia.us@SD","es","424#2528","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Starz Encore en Espanol","StarzEncoreSpanish.us@East","es","426#6129","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Centroamerica TV","CentroamericaTV.us@SD","es","428#3025","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Hola TV","HolaTV.us@SD","es","430#3710","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","ZooMoo","ZooMoo.sg@SD","es","432#5616","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Bandamax","BandamaxUSA.us@SD","es","433#5446","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Nat Geo Mundo","NatGeoMundo.us@SD","es","435#2551","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Discovery Familia","DiscoveryFamilia.us@SD","es","436#2529","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Azteca America","AztecaUS.us@East","es","441#2549","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Pasiones","Pasiones.us@SD","es","444#3712","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Tr3S","MTVTr3s.us@East","es","445#2800","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Canal 22 Internacional","Canal22Internacional.mx@SD","es","446#6104","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Sony Cine","CineSony.us@SD","es","449#4557","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Viendo Movies","ViendoMovies.us@SD","es","450#3676","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","De Pelicula","DePeliculaUS.us@SD","es","451#3880","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","De Pelicula Clasico","DePeliculaClasico.mx@SD","es","452#2824","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Univision telenovelas","UnivisionTlnovelas.us@SD","es","454#3757","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","HITN","HITN.us@SD","es","461#5541","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Cine Mexicano","CineMexicano.us@SD","es","462#3576","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","TUDN HD","TUDN.us@SD","es","464#2016","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","TUDN","TUDN.us@SD","es","464#2021","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","FOX Deportes","FoxDeportes.us@SD","es","465#2557","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","FOX Deportes HD","FoxDeportes.us@SD","es","465#3296","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","ESPN Deportes","ESPNDeportes.us@SD","es","466#2611","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","ESPN Deportes HD","ESPNDeportes.us@SD","es","466#8083","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","TyC Sports","TyCSportsLatinAmerica.ar@Panregional","es","469#5451","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Estrella News","EstrellaNews.us@SD","en","473#6461","US","SD","news_channel_not_allowed"
"directv.com","directv.com\directv.com.channels.xml","HBO Latino","HBOLatino.us@East","es","511#3542","US","SD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","HBO Latino HD","HBOLatino.us@East","es","511#4065","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","Cinemax Latino HD","MaxLatino.us@SD","es","523#3340","US","HD","non_english_lang"
"directv.com","directv.com\directv.com.channels.xml","STARZ Kids & Family HD","StarzKidsFamily.us@East","en","527#8257","US","HD","kids_channel"
"directv.com","directv.com\directv.com.channels.xml","SPORTS MIX HD (600)","","en","600#5600","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Stadium College Sports Atlantic","StadiumCollegeSports.us@Atlantic","en","608#2617","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Stadium College Sports Central","StadiumCollegeSports.us@Central","en","608#2623","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Stadium College Sports Pacific","StadiumCollegeSports.us@Pacific","en","608#2626","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","FOX Sports 2","FoxSports2LatinAmerica.us@South","en","618#2618","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","FOX Sports 2 HD","FoxSports2LatinAmerica.us@South","en","618#5618","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Next Level Sports HD","","en","623#8981","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Boston Alternate","","en","630#610","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Boston Alternate HD","","en","630#615","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Boston","NBCSportsBoston.us@SD","en","630#2630","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Boston HD","NBCSportsBoston.us@SD","en","630#5630","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Yankee Ent. & Sports (YES)","YesNetwork.us@SD","en","631#2631","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Washington","NBCSportsWashington.us@SD","en","642#2642","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Washington (Alternate)","NBCSportsWashingtonPlus.us@SD","en","642#2643","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Washington HD","NBCSportsWashington.us@SD","en","642#5642","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Washington HD (Alternate)","NBCSportsWashingtonPlus.us@SD","en","642#5643","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 2","","en","646#644","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South","","en","646#2646","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 4","","en","646#2647","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 5","","en","646#2648","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 2 HD","","en","646#5644","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South HD","","en","646#5646","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 4 HD","","en","646#5647","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 5 HD","","en","646#5648","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 3","","en","646#6144","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports South Extra 3 HD","","en","646#6145","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast Extra 3","","en","649#604","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast Extra 3 HD","","en","649#616","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast Extra 2","","en","649#617","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast Extra 2 HD","","en","649#618","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast","","en","649#2649","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast Extra","","en","649#2650","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast HD","","en","649#5649","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southeast Extra HD","","en","649#5650","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Sun Extra 2","","en","653#2541","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Sun Extra 2 HD","","en","653#2542","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Sun","","en","653#2653","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Sun Extra","","en","653#2656","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Sun HD","","en","653#5653","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Sun Extra HD","","en","653#5656","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida","","en","654#2654","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida Extra","","en","654#2655","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida HD","","en","654#3774","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida Extra 2","","en","654#5510","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida Extra 2 HD","","en","654#5511","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida Extra HD","","en","654#5655","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida Extra 3","","en","654#8416","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Florida Extra 3 HD","","en","654#8438","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Ohio Extra","","en","660#623","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Ohio Extra HD","","en","660#624","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Ohio","","en","660#2660","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Cincinnati Extra","","en","661#625","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Cincinnati Extra HD","","en","661#626","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Cincinnati","","en","661#2661","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Great Lakes","","en","662#2662","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Great Lakes HD","","en","662#5657","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Detroit","","en","663#2663","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Detroit Extra","","en","663#2664","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Detroit HD","","en","663#5663","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Detroit Extra HD","","en","663#5664","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Detroit Extra 2","","en","663#6127","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Detroit Extra 2 HD","","en","663#6128","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Marquee Sports Network","MarqueeSportsNetwork.us@SD","en","664#557","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Marquee Sports Network HD","MarqueeSportsNetwork.us@SD","en","664#568","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Chicago","NBCSportsChicago.us@SD","en","665#2665","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Chicago Plus 2","NBCSportsChicagoPlus2.us@SD","en","665#2667","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Chicago Plus 2 HD","NBCSportsChicagoPlus2.us@SD","en","665#5627","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","NBC Sports Chicago HD","NBCSportsChicago.us@SD","en","665#5665","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports North Extra 2","","en","668#627","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports North Extra 2 HD","","en","668#628","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports North","","en","668#2668","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports North HD","","en","668#5668","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Wisconsin Extra","","en","669#629","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Wisconsin Extra HD","","en","669#631","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Wisconsin HD","","en","669#2670","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest Extra","","en","671#640","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest Extra HD","","en","671#641","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest Extra 2","","en","671#642","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest Extra 2 HD","","en","671#643","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest Extra 3","","en","671#646","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest Extra 3 HD","","en","671#647","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest","","en","671#2671","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Kansas City","","en","671#2672","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Midwest HD","","en","671#5671","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Kansas City HD","","en","671#5672","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Oklahoma HD","","en","675#2675","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 4","","en","676#636","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 4 HD","","en","676#637","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 5","","en","676#638","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 5 HD","","en","676#639","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 2","","en","676#648","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 2 HD","","en","676#649","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 3","","en","676#650","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest Extra 3 HD","","en","676#651","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest","","en","676#2676","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Southwest HD","","en","676#5676","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Altitude Sports","AltitudeSports.us@SD","en","681#2681","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Altitude Sports HD","AltitudeSports.us@SD","en","681#5681","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Arizona Extra","BallySportsArizonaExtra.us@SD","en","686#652","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Arizona Extra HD","BallySportsArizonaExtra.us@SD","en","686#653","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Arizona","BallySportsArizona.us@SD","en","686#2686","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Arizona HD","BallySportsArizona.us@SD","en","686#5686","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Arizona Extra 2","BallySportsArizonaPlus.us@SD","en","686#6644","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports Arizona Extra 2 HD","BallySportsArizonaPlus.us@SD","en","686#6645","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","ROOT Sports Northwest Plus 2","RootSportsNorthwestAlternate.us@SD","en","687#2615","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","ROOT SPORTS Northwest","RootSportsNorthwest.us@SD","en","687#2687","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","ROOT SPORTS Northwest Plus","RootSportsNorthwestPlus.us@SD","en","687#2688","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","ROOT Sports Northwest Plus 2 HD","RootSportsNorthwestAlternate.us@SD","en","687#5615","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","ROOT SPORTS Northwest HD","RootSportsNorthwest.us@SD","en","687#5687","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","ROOT SPORTS Northwest Plus HD","RootSportsNorthwestPlus.us@SD","en","687#5688","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports West","","en","692#2692","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports West HD","","en","692#5692","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports West Extra","","en","692#6802","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports West Extra HD","","en","692#6803","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports SoCal Extra","","en","693#654","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports SoCal Extra HD","","en","693#655","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports SoCal","","en","693#2693","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports SoCal HD","","en","693#5693","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports San Diego Extra","BallySportsSanDiegoPlus.us@SD","en","694#657","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports San Diego Extra HD","BallySportsSanDiegoPlus.us@SD","en","694#700","US","HD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports San Diego Extra 2","","en","694#3640","US","SD","sports_channel"
"directv.com","directv.com\directv.com.channels.xml","Bally Sports San Diego Extra 2 HD","","en","694#3651","US","HD","sports_channel"
